	wt_2
Name=TRC-GCA9-2	10
Name=TRC-GCA2-3	23
Name=TRF-GAA1-1	3
Name=TRV-CAC3-1	345
Name=TRE-TTC1-2	778
Name=TRT-TGT4-1	35
Name=TRQ-TTG4-1	628
Name=TRY-GTA5-1	509
Name=TRK-TTT3-2	530
Name=TRI-GAT1-3	0
Name=TRR-ACG2-4	377
Name=TRS-TGA3-1	19
Name=TRS-AGA5-1	0
Name=TRT-AGT3-1	1
Name=TRC-GCA14-1	5
Name=TRW-CCA3-2	111
Name=TRY-GTA5-4	514
Name=TRT-AGT4-1	7
Name=TRV-CAC1-4	1221
Name=DCTN1-AS1	0
Name=SH2B3	5
Name=RAMP2-AS1	0
Name=TPT1-AS1	0
Name=LOC100190940	0
Name=C5orf52	0
Name=LOC100190986	0
Name=C2CD4D	0
Name=SNAR-A14	0
Name=PPIAP30	0
Name=ZFHX4-AS1	0
Name=PP12613	0
Name=FLJ16779	0
Name=FLJ41941	0
Name=LOC100192426	0
Name=CDH4	0
Name=GNE	1
Name=HCN4	0
Name=LINC00704	0
Name=FAR2P2	0
Name=KMT2E-AS1	0
Name=LINC01004	0
Name=INSL5	0
Name=FRAT1	1
Name=LOC100233156	0
Name=PCED1B-AS1	0
Name=TROAP	0
Name=LOC100240728	0
Name=LOC100240734	0
Name=LOC100240735	0
Name=MED16	0
Name=PIGK	0
Name=LOC100268168	0
Name=LINC01432	0
Name=CASC11	0
Name=LOC100270746	0
Name=LOC100270804	0
Name=LINC00940	0
Name=ARHGEF33	0
Name=LINC00899	0
Name=LOC100271832	0
Name=LIMS3-LOC440895	3
Name=SMG1P3	0
Name=ERVV-2	0
Name=MEF2B	0
Name=AIRN	0
Name=ZNRF2P2	0
Name=RASA4B	1
Name=CMC4	1
Name=LOC100272216	0
Name=LOC100272217	0
Name=LINC00894	0
Name=BCDIN3D-AS1	3
Name=VPS13A-AS1	0
Name=ANAPC1P1	0
Name=LOC100287010	0
Name=FAM86KP	0
Name=LOC100287015	0
Name=LOC100287028	0
Name=DDX11L10	0
Name=LOC100287036	0
Name=LOC100287042	0
Name=GEMIN2P2	0
Name=LOC100287072	0
Name=GACAT2	1
Name=DEFT1P2	0
Name=LOC100287098	0
Name=DDX11L1	0
Name=LINC00421	0
Name=IGHV1OR15-2	0
Name=USP17L10	0
Name=WASH1	1
Name=LOC100287175	861
Name=C19orf83	0
Name=USP17L11	0
Name=USP17L12	0
Name=SH3RF3-AS1	0
Name=LOC100287225	0
Name=ZNF729	0
Name=TIPARP-AS1	0
Name=USP17L13	0
Name=LOC100287243	1
Name=MANSC4	0
Name=LOC100287290	0
Name=LOC100287294	0
Name=LINC00941	0
Name=USP17L17	0
Name=LOC100287329	0
Name=LOC100287361	0
Name=PRSS46	0
Name=USP17L18	0
Name=LOC100287387	0
Name=POTEB2	0
Name=USP17L19	0
Name=LOC100287413	0
Name=USP17L20	0
Name=LOC100287463	0
Name=LOC100287477	0
Name=USP17L21	0
Name=SMKR1	1
Name=LOC100287497	0
Name=USP17L22	0
Name=ADPGK-AS1	0
Name=LINC00173	0
Name=LOC100287592	0
Name=DDX11L5	0
Name=LOC100287610	0
Name=LOXL1-AS1	0
Name=LOC100287632	0
Name=MTHFD2P1	0
Name=LOC100287704	0
Name=ANKRD66	0
Name=AP4B1-AS1	0
Name=LOC100287728	0
Name=LINC00630	0
Name=LOC100287792	1
Name=LOC100287794	0
Name=LOC100287808	0
Name=LINC00582	0
Name=LOC100287823	0
Name=LOC100287834	0
Name=LOC100287846	0
Name=LOC100287852	0
Name=LOC100287877	0
Name=LINC00994	0
Name=LOC100287896	0
Name=TTC34	2
Name=LGALS8-AS1	0
Name=TIMM23	0
Name=LOC100287934	0
Name=LOC100287944	0
Name=GM140	0
Name=LOC100287954	0
Name=LOC100287966	1
Name=LOC100288069	0
Name=SDR42E2	0
Name=WTAPP1	133
Name=GS1-279B7.1	1
Name=LDLRAD4-AS1	0
Name=LOC100288123	0
Name=NBPF20	0
Name=LOC100288152	0
Name=LOC100288162	0
Name=LOC100288175	0
Name=LOC100288181	0
Name=HMGN3-AS1	0
Name=LOC100288254	0
Name=KRTAP22-2	0
Name=KRTAP21-3	0
Name=NPIPA5	0
Name=NCAM1-AS1	0
Name=ULK4P2	0
Name=ERVMER34-1	0
Name=LMCD1-AS1	0
Name=LOC100288430	0
Name=IL10RB-AS1	0
Name=MTRNR2L7	1
Name=DDX11L9	0
Name=USP17L15	0
Name=WI2-2373I1.2	0
Name=REXO1L2P	0
Name=LOC100288562	0
Name=LOC100288570	0
Name=WHAMMP1	0
Name=LOC100288637	8
Name=DUX4	0
Name=FAM21FP	0
Name=LIMS3L	1
Name=LOC100288708	0
Name=PAN3-AS1	0
Name=LOC100288748	0
Name=LOC100288774	0
Name=LOC100288778	0
Name=TMEM239	0
Name=LOC100288798	0
Name=FRG2C	0
Name=HYDIN2	0
Name=LOC100288806	1
Name=LOC100288814	0
Name=SRGAP3-AS3	0
Name=LOC100288842	0
Name=LOC100288846	0
Name=LOC100288866	0
Name=LOC100288893	0
Name=LOC100288911	0
Name=LOC100288929	17
Name=PRSS43	0
Name=LOC100288966	0
Name=LOC100288974	0
Name=LOC100289004	0
Name=SLC25A25-AS1	0
Name=LOC100289026	0
Name=LOC100289047	0
Name=LOC100289061	0
Name=LOC100289085	0
Name=TSPY10	0
Name=ATP2A1-AS1	0
Name=LOC100289097	0
Name=LOC100289098	0
Name=FAM27E2	0
Name=FAM95C	0
Name=FAM197Y5	0
Name=GNG12-AS1	1
Name=LOC100289185	0
Name=GS1-259H13.2	0
Name=FAM197Y4	0
Name=LOC100289194	0
Name=LOC100289206	0
Name=LINC00624	0
Name=LOC100289230	0
Name=LINC00675	0
Name=DNAJC3-AS1	0
Name=LOC100289279	0
Name=CUBNP2	0
Name=LOC100289333	0
Name=MAN1B1-AS1	0
Name=LOC100289361	0
Name=UBAC2-AS1	0
Name=KCTD21-AS1	0
Name=MCF2L-AS1	0
Name=DEFB4B	0
Name=LOC100289473	0
Name=LOC100289495	0
Name=KCNIP2-AS1	0
Name=LOC100289511	1
Name=LOC100289561	1
Name=HERC2P4	0
Name=LOC100289580	0
Name=ZNF605	0
Name=LOC100289650	0
Name=LOC100289656	1
Name=LOC100289673	0
Name=ZNF783	0
Name=LOC100291105	0
Name=LINC00942	0
Name=LOC100292922	0
Name=ZNF587B	0
Name=C4B_2	7
Name=LOC100293612	0
Name=LOC100293704	0
Name=LOC100294145	0
Name=LOC100294160	0
Name=LOC100294188	0
Name=LOC100294316	0
Name=LOC100294336	0
Name=LOC100294341	2
Name=LOC100294362	0
Name=NHEG1	0
Name=CDH5	0
Name=MIR1184-1	1
Name=MIR1284	0
Name=MIR1200	0
Name=MIR513C	0
Name=MIR1468	4
Name=MIR1265	0
Name=MIR320B1	4
Name=MIR1286	0
Name=MIR1538	0
Name=MIR1276	5
Name=MIR1183	0
Name=MIR1275	0
Name=MIR1288	0
Name=MIR1289-1	0
Name=MIR1471	0
Name=MIR1470	0
Name=MIR1302-3	0
Name=MIR1915	0
Name=MIR1302-4	0
Name=MIR302F	0
Name=MIR1182	0
Name=MIR1287	0
Name=MIR1289-2	0
Name=MIR320C1	0
Name=MIR1252	0
Name=MIR1914	0
Name=MIR1292	0
Name=MIR1537	1
Name=MIR1302-6	0
Name=MIR1913	0
Name=MIR1246	0
Name=MIR1248	1
Name=MIR1912	0
Name=MIR1247	0
Name=MIR1302-5	0
Name=MIR1302-7	0
Name=MIR1263	0
Name=MIR1249	0
Name=MIR1296	0
Name=MIR548N	0
Name=MIR1298	1
Name=MIR1256	1
Name=MIR1229	0
Name=MIR1185-1	0
Name=MIR1231	0
Name=MIR548F3	0
Name=MIR1233-1	0
Name=MIR1205	0
Name=MIR1278	0
Name=MIR2113	0
Name=MIR1273A	0
Name=MIR1322	0
Name=MIR1299	0
Name=MIR1257	0
Name=MIR320D2	0
Name=MIR1206	0
Name=MIR1321	0
Name=MIR1258	0
Name=MIR1307	108
Name=MIR1207	0
Name=MIR1269A	0
Name=MIR1295A	0
Name=MIR1270	0
Name=MIR1294	0
Name=MIR1279	0
Name=MIR1825	0
Name=MIR1272	0
Name=MIR1204	0
Name=MIR548I3	0
Name=MIR1297	0
Name=MIR1243	0
Name=MIR1976	2
Name=MIR548I4	0
Name=MIR548F1	0
Name=MIR1255A	0
Name=MIR320C2	1
Name=MIR1234	0
Name=MIR1306	0
Name=MIR1228	0
Name=MIR1266	0
Name=MIR1271	0
Name=MIR548I1	0
Name=MIR1283-2	0
Name=MIR1253	0
Name=MIR1185-2	0
Name=MIR1909	0
Name=MIR1203	0
Name=MIR1324	0
Name=MIR1181	0
Name=MIR1277	0
Name=MIR1827	0
Name=MIR1285-1	1
Name=MIR1245A	0
Name=MIR1293	0
Name=MIR1291	0
Name=MIR1911	0
Name=MIR1302-8	0
Name=MIR2110	0
Name=MIR2053	0
Name=MIR1238	0
Name=MIR1302-1	0
Name=MIR1261	0
Name=MIR1250	0
Name=MIR1226	1
Name=MIR1268A	0
Name=MIR664A	7
Name=MIR1179	0
Name=MIR1260A	0
Name=MIR1281	0
Name=MIR103B1	396
Name=MIR548F5	0
Name=MIR1304	0
Name=MIR1236	0
Name=MIR1972-1	0
Name=MIR1301	20
Name=MIR1197	1
Name=MIR1264	0
Name=MIR1282	0
Name=MIR1323	0
Name=MIR1180	5
Name=MIR1539	0
Name=MIR1469	0
Name=MIR1202	0
Name=MIR2052	0
Name=MIR1910	11
Name=MIR1908	1
Name=MIR1283-1	0
Name=MIR2054	0
Name=MIR1285-2	0
Name=MIR1305	0
Name=MIR1254-1	0
Name=MIR1178	0
Name=MIR548L	0
Name=MIR1290	0
Name=MIR548I2	0
Name=MIR1302-2	0
Name=MIR1262	0
Name=MIR1237	0
Name=MIR1208	0
Name=MIR103B2	415
Name=MIR1227	0
Name=MIR1303	0
Name=MIR1244-1	0
Name=MIR1267	0
Name=MIR548H3	0
Name=MIR548P	0
Name=MIR1251	0
Name=MIR1973	0
Name=RASAL2-AS1	2
Name=LINC00882	0
Name=BRE-AS1	0
Name=GPR75-ASB3	4
Name=LINC00184	0
Name=FTX	100
Name=TMED7-TICAM2	0
Name=RNU6-21P	0
Name=PCNA-AS1	1
Name=FAS-AS1	0
Name=RNU6-15P	1
Name=RNU6-42P	0
Name=SNORA80B	0
Name=NCRUPAR	0
Name=TSNAX-DISC1	3
Name=ZEB2-AS1	0
Name=SLC25A5-AS1	0
Name=LOC100303749	0
Name=PET117	0
Name=PITPNA-AS1	0
Name=NDUFAF4P1	0
Name=OTX2-AS1	0
Name=SPDYE2B	0
Name=ANKRD61	0
Name=MIR320B2	2
Name=MIR548K	9
Name=MIR548F2	0
Name=MIR548M	0
Name=MIR548H2	0
Name=MIR302E	0
Name=MIR670	0
Name=MIR759	0
Name=MIR2117	0
Name=MIR2278	0
Name=MIR718	0
Name=PIRC76	0
Name=MIR1255B1	0
Name=MIR513B	0
Name=MIR663B	0
Name=MIR548O	0
Name=MIR548H1	0
Name=MIR1255B2	0
Name=MIR762	0
Name=MIR764	0
Name=MIR2114	0
Name=MIR2115	1
Name=MIR548Q	0
Name=MIR2276	0
Name=MIR711	0
Name=PIRC66	7
Name=MIR548H4	0
Name=MIR2116	0
Name=MIR2277	2
Name=MIR761	0
Name=MIR548F4	0
Name=MIR320D1	0
Name=MIR548J	0
Name=MIR548E	9
Name=MIR449C	3
Name=MIR548G	0
Name=HOTTIP	0
Name=SAP25	0
Name=GCSHP3	0
Name=TRPC5OS	0
Name=LOC100335030	0
Name=SNORA70F	0
Name=CSN1S2BP	0
Name=LINC00102	0
Name=CHAF1A	0
Name=SNORA70G	0
Name=SNORA70D	0
Name=MACROD2-AS1	0
Name=TMED11P	0
Name=LOC100379224	0
Name=BOK-AS1	0
Name=SNORA70E	0
Name=NPPA-AS1	0
Name=MIR181A2HG	202
Name=BACE1-AS	0
Name=GRIK1-AS2	0
Name=PARP2	0
Name=ZBED6	0
Name=PARP3	1
Name=CDH6	0
Name=TOM1L1	0
Name=LOC100419583	0
Name=DBET	1
Name=ZNF33BP1	0
Name=HMGXB4	0
Name=LOC100420587	1
Name=FAM21EP	0
Name=LOC100421746	0
Name=LOC100422212	0
Name=LOC100422556	0
Name=LOC100422737	0
Name=MIR1273C	0
Name=MIR4300	0
Name=MIR3128	0
Name=MIR3160-2	0
Name=MIR4274	0
Name=MIR3160-1	0
Name=MIR4287	0
Name=MIR4319	0
Name=MIR3171	0
Name=MIR1302-9	0
Name=MIR3191	0
Name=MIR3188	1
Name=MIR1302-10	0
Name=MIR3183	0
Name=MIR3180-3	0
Name=MIR1193	0
Name=MIR3195	0
Name=MIR3119-1	0
Name=MIR4317	0
Name=MIR3174	0
Name=MIR3074	137
Name=MIR4293	0
Name=MIR3118-3	0
Name=MIR1233-2	0
Name=MIR3164	0
Name=MIR514B	0
Name=MIR4283-2	0
Name=MIR548T	0
Name=MIR548V	0
Name=MIR4316	0
Name=MIR4259	0
Name=MIR3182	0
Name=MIR3187	0
Name=MIR4301	0
Name=MIR3123	0
Name=MIR4318	0
Name=MIR4285	0
Name=MIR3136	0
Name=MIR4292	0
Name=MIR4306	0
Name=MIR548S	0
Name=MIR4265	0
Name=MIR544B	0
Name=MIR4320	0
Name=MIR3115	0
Name=MIR378C	13
Name=MIR4270	0
Name=MIR3152	0
Name=MIR3180-1	2
Name=MIR3117	0
Name=MIR1244-3	0
Name=MIR4297	0
Name=MIR4279	0
Name=MIR3192	0
Name=MIR3148	0
Name=MIR3202-2	0
Name=MIR3168	0
Name=MIR3124	0
Name=MIR3162	0
Name=MIR3170	0
Name=MIR3120	0
Name=MIR4325	0
Name=MIR548U	0
Name=MIR1244-2	0
Name=MIR3179-2	0
Name=MIR4280	0
Name=MIR4264	0
Name=MIR3194	0
Name=MIR4327	0
Name=MIR3157	0
Name=MIR3154	1
Name=MIR4260	0
Name=MIR4294	0
Name=MIR3140	0
Name=MIR4302	0
Name=MIR4255	0
Name=MIR3190	0
Name=MIR3158-1	3
Name=MIR3135A	0
Name=MIR3116-1	0
Name=MIR4288	0
Name=MIR3193	0
Name=MIR4311	0
Name=MIR3156-2	0
Name=MIR3129	0
Name=MIR4295	0
Name=MIR2861	0
Name=MIR500B	1
Name=MIR3200	4
Name=MIR320E	0
Name=MIR4253	0
Name=MIR3065	1
Name=MIR3201	0
Name=MIR4283-1	0
Name=MIR3167	0
Name=MIR1302-11	0
Name=MIR548X	0
Name=MIR3149	0
Name=MIR1972-2	0
Name=MIR548W	0
Name=MIR4303	0
Name=MIR4322	0
Name=MIR3137	0
Name=MIR4291	0
Name=MIR3127	3
Name=MIR4261	0
Name=MIR4330	0
Name=MIR4304	0
Name=MIR4328	0
Name=MIR378B	0
Name=MIR3143	1
Name=MIR3118-4	0
Name=MIR3153	0
Name=MIR4275	0
Name=MIR3142	0
Name=MIR3147	0
Name=MIR4305	0
Name=MIR4272	0
Name=MIR3133	0
Name=MIR3189	0
Name=MIR3186	0
Name=MIR4326	1
Name=MIR3116-2	0
Name=MIR3122	0
Name=MIR4284	0
Name=MIR3118-2	0
Name=MIR3141	0
Name=MIR3144	0
Name=MIR4271	0
Name=MIR3165	0
Name=MIR4309	0
Name=MIR4273	0
Name=MIR3180-2	0
Name=MIR3131	0
Name=MIR4268	0
Name=MIR3179-1	0
Name=MIR4315-2	0
Name=MIR4281	0
Name=MIR4290	0
Name=MIR3150A	0
Name=MIR4263	0
Name=MIR4277	0
Name=MIR3146	0
Name=MIR4251	0
Name=MIR2909	0
Name=MIR1273D	0
Name=MIR4312	0
Name=MIR3181	0
Name=MIR3169	0
Name=MIR3178	0
Name=MIR4252	0
Name=MIR4256	0
Name=MIR1184-3	0
Name=MIR3185	0
Name=MIR4324	0
Name=MIR4323	0
Name=MIR3173	0
Name=MIR4286	0
Name=MIR4314	0
Name=MIR4308	0
Name=MIR1184-2	0
Name=MIR3125	0
Name=MIR3202-1	0
Name=MIR3156-1	0
Name=MIR3155A	0
Name=MIR3134	0
Name=MIR1260B	1
Name=MIR3151	0
Name=MIR3130-1	0
Name=MIR4267	0
Name=MIR3175	0
Name=MIR4262	0
Name=MIR4257	0
Name=MIR3199-2	0
Name=MIR4278	0
Name=MIR3161	0
Name=MIR3145	0
Name=MIR3130-2	0
Name=MIR3184	371
Name=MIR4315-1	0
Name=MIR4282	0
Name=MIR3179-3	0
Name=MIR3118-1	0
Name=MIR4329	0
Name=MIR3119-2	0
Name=MIR3138	1
Name=MIR3177	3
Name=MIR4310	0
Name=MIR3196	0
Name=MIR4289	0
Name=MIR3159	0
Name=MIR3139	1
Name=MIR3156-3	0
Name=MIR4307	0
Name=MIR4258	0
Name=MIR4298	0
Name=MIR3197	0
Name=MIR3198-1	0
Name=MIR4299	0
Name=MIR4266	0
Name=MIR4254	0
Name=MIR3163	0
Name=MIR3126	0
Name=MIR4321	0
Name=MIR3121	0
Name=MIR3158-2	3
Name=MIR3199-1	0
Name=MIR4313	0
Name=MIR2355	2
Name=MIR3176	1
Name=MIR466	0
Name=MIR3132	0
Name=MIR3166	0
Name=MIR4296	0
Name=MIR4276	0
Name=MIR4269	0
Name=TOM1	8
Name=KLRF2	0
Name=SH2D3C	0
Name=SH2D3A	0
Name=MAMLD1	5
Name=MINOS1P1	0
Name=MTRNR2L1	25
Name=MTRNR2L2	16
Name=MTRNR2L3	2
Name=MTRNR2L4	1
Name=MTRNR2L5	0
Name=MTRNR2L6	4
Name=MTRNR2L8	29
Name=MTRNR2L9	3
Name=MTRNR2L10	1
Name=CST8	0
Name=RANBP9	0
Name=DNAJB6	4
Name=LINC00881	0
Name=LINC00276	0
Name=THAP9-AS1	1
Name=BAALC-AS1	0
Name=LOC100499194	1
Name=USP2-AS1	3
Name=LINC00987	0
Name=LINC00674	0
Name=LINC00673	0
Name=CCDC180	0
Name=LOC100499484	0
Name=LOC100499489	0
Name=CDH7	0
Name=SLC17A4	0
Name=LOC100500773	0
Name=MIR3659	0
Name=MIR3685	0
Name=MIR3919	0
Name=MIR3654	0
Name=MIR3607	29
Name=MIR374C	10
Name=MIR3917	0
Name=MIR23C	0
Name=MIR3620	2
Name=MIR3621	0
Name=MIR3677	1
Name=MIR3646	0
Name=MIR3616	0
Name=MIR3687-1	0
Name=MIR3649	0
Name=MIR3612	0
Name=MIR3945	0
Name=MIR3609	0
Name=MIR3655	0
Name=MIR3910-1	0
Name=MIR3937	0
Name=MIR3920	0
Name=MIR3650	0
Name=MIR3660	0
Name=MIR3909	5
Name=MIR3614	1
Name=MIR3619	0
Name=MIR3943	0
Name=MIR550B2	0
Name=MIR3912	0
Name=MIR3658	1
Name=MIR3653	2
Name=MIR3924	0
Name=MIR3907	0
Name=MIR3914-1	0
Name=MIR3606	0
Name=MIR3926-2	0
Name=MIR3686	0
Name=MIR3656	0
Name=MIR3678	0
Name=MIR3652	0
Name=MIR3922	0
Name=MIR3664	0
Name=MIR642B	1
Name=MIR3689A	0
Name=MIR3615	20
Name=MIR3916	0
Name=MIR3682	0
Name=MIR3918	0
Name=MIR3180-4	2
Name=MIR3605	3
Name=MIR3671	0
Name=MIR3713	0
Name=MIR548Z	0
Name=MIR3939	0
Name=MIR3622A	0
Name=MIR3921	0
Name=MIR3618	0
Name=MIR3665	0
Name=MIR3648-1	2
Name=MIR548AA1	1
Name=MIR3929	0
Name=MIR3936	0
Name=MIR3941	0
Name=MIR3684	0
Name=MIR3913-2	0
Name=MIR3672	0
Name=MIR3926-1	0
Name=MIR3622B	0
Name=MIR3911	0
Name=MIR3934	1
Name=MIR3938	0
Name=MIR3675	0
Name=MIR3923	0
Name=MIR3679	0
Name=MIR3668	0
Name=MIR3662	0
Name=MIR3688-1	0
Name=MIR3667	0
Name=MIR550B1	1
Name=MIR3681	0
Name=MIR3925	1
Name=MIR3683	0
Name=MIR676	0
Name=MIR3940	1
Name=MIR3657	0
Name=MIR3611	1
Name=MIR3935	0
Name=MIR3663	0
Name=MIR3690	1
Name=MIR548AA2	0
Name=MIR3666	0
Name=MIR3617	0
Name=MIR3927	0
Name=MIR3692	0
Name=MIR3691	0
Name=MIR3928	0
Name=MIR3910-2	0
Name=MIR3913-1	0
Name=MIR3942	0
Name=MIR3661	0
Name=MIR3689B	0
Name=MIR3150B	0
Name=MIR3613	5
Name=MIR3908	0
Name=MIR3670-1	0
Name=MIR3944	0
Name=MIR3674	0
Name=MIR3714	0
Name=MIR3610	0
Name=MIR3915	0
Name=MIR3180-5	0
Name=MIR3680-1	0
Name=MIR3651	0
Name=MIR548Y	0
Name=MIR3914-2	0
Name=CCDC179	0
Name=IQCJ-SCHIP1	0
Name=LINC01539	0
Name=SYNE1-AS1	0
Name=T1560	0
Name=LOC100505478	2
Name=PRKAG2-AS1	0
Name=PCAT19	0
Name=LOC100505498	1
Name=LOC100505501	0
Name=LOC100505502	0
Name=LOC100505504	0
Name=LOC100505515	0
Name=EDNRB-AS1	0
Name=LOC100505530	0
Name=LINC01301	0
Name=LOC100505534	2
Name=ISM1-AS1	0
Name=RBM26-AS1	0
Name=SLIT1-AS1	0
Name=LINC01095	0
Name=LINC01208	0
Name=LOC100505549	0
Name=LOC100505555	0
Name=LINC00866	0
Name=LINC00578	1
Name=LOC100505570	0
Name=INAFM2	0
Name=LINC00672	0
Name=LINC00838	0
Name=LOC100505585	0
Name=LOC100505588	0
Name=LRRC3C	0
Name=GAPLINC	1
Name=PARD3-AS1	0
Name=LOC100505609	0
Name=SNHG21	38
Name=LINC00919	0
Name=C11orf72	0
Name=LOC100505622	0
Name=GTF3C2-AS1	0
Name=LOC100505625	0
Name=LINC01133	0
Name=LOC100505635	0
Name=LINC01024	0
Name=FGD5-AS1	1
Name=RAD51-AS1	0
Name=LOC100505658	0
Name=LINC00967	0
Name=LINC01370	0
Name=LOC100505664	0
Name=LOC100505666	1
Name=RRS1-AS1	0
Name=STARD4-AS1	0
Name=UBE2Q2L	0
Name=NAPA-AS1	0
Name=LINC01431	0
Name=LOC100505685	0
Name=LINC00888	0
Name=FTO-IT1	0
Name=SH3BP5-AS1	2
Name=LINC01094	0
Name=LOC100505711	0
Name=LOC100505715	0
Name=LOC100505716	0
Name=LOC100505718	0
Name=KRTAP9-7	0
Name=LOC100505727	0
Name=LOC100505728	0
Name=LOC100505736	0
Name=MIR4458HG	1
Name=LOC100505739	0
Name=SPATA1	1
Name=ITGB2-AS1	1
Name=KRTAP16-1	0
Name=PRMT5-AS1	0
Name=RPARP-AS1	0
Name=SPDYE18	0
Name=LINC01364	0
Name=LOC100505771	0
Name=LOC100505774	0
Name=LINC01541	0
Name=LOC100505782	0
Name=OSER1-AS1	1
Name=LOC100505784	0
Name=LOC100505795	0
Name=LOC100505797	1
Name=LOC100505798	0
Name=SNHG18	0
Name=LOC100505811	0
Name=CARD8-AS1	0
Name=LOC100505817	0
Name=LOC100505824	0
Name=STK4-AS1	0
Name=PROX1-AS1	5
Name=LINC01532	0
Name=SH3PXD2A-AS1	0
Name=LOC100505841	0
Name=ROPN1L-AS1	0
Name=LOC100505851	0
Name=LOC100505853	0
Name=APTR	0
Name=LINC00920	0
Name=CFAP58-AS1	0
Name=LOC100505874	0
Name=LINC01088	2
Name=CEBPZOS	1
Name=UBE2E2-AS1	0
Name=LOC100505878	0
Name=KIF25-AS1	0
Name=MAGI2-AS3	0
Name=LOC100505887	0
Name=SORCS3-AS1	0
Name=SLIT2-IT1	0
Name=TMEM161B-AS1	0
Name=LOC100505909	0
Name=LOC100505912	0
Name=LOC100505915	0
Name=LOC100505918	0
Name=LOC100505920	0
Name=LOC100505921	0
Name=LINC01549	0
Name=ADD3-AS1	1
Name=LOC100505938	0
Name=LOC100505942	0
Name=LOC100505948	0
Name=LINC01304	0
Name=LINC00645	0
Name=ENO1-AS1	1
Name=LOC100505978	0
Name=LOC100505984	0
Name=LOC100505985	0
Name=LINC01207	12
Name=TMEM210	0
Name=LUCAT1	3
Name=LINC00403	5
Name=RTCA-AS1	0
Name=PPP5D1	6
Name=APELA	0
Name=LOC100506016	0
Name=LOC100506022	0
Name=LOC100506023	0
Name=ISPD-AS1	0
Name=PTOV1-AS1	0
Name=LINC00989	0
Name=LOC100506036	0
Name=LOC100506038	0
Name=GAS5-AS1	0
Name=LOC100506047	0
Name=LRRC72	0
Name=LINC01005	0
Name=RNASEH1-AS1	0
Name=SMG1P7	0
Name=DACT3-AS1	0
Name=RBFADN	0
Name=LOC100506071	0
Name=LOC100506076	0
Name=LOC100506082	0
Name=LOC100506083	1
Name=ARL17B	2
Name=LOC100506085	1
Name=LOC100506098	0
Name=LOC100506100	0
Name=LOC100506107	0
Name=SIX3-AS1	0
Name=LOC100506113	0
Name=LOC100506114	0
Name=LINC01272	0
Name=LINC01503	0
Name=LOC100506122	0
Name=LOC100506123	0
Name=LOC100506124	0
Name=LOC100506125	0
Name=LINC00867	0
Name=LOC100506127	0
Name=TTC21B-AS1	0
Name=LOC100506136	0
Name=LOC100506142	0
Name=ZMYM6NB	0
Name=SRP54-AS1	0
Name=LOC100506159	0
Name=TAF1A-AS1	0
Name=HSFX1	0
Name=LINC01568	0
Name=LOC100506175	0
Name=LOC100506178	0
Name=LOC100506188	0
Name=LINC00963	0
Name=LARGE-AS1	0
Name=LOC100506207	1
Name=MIR210HG	129
Name=PAXBP1-AS1	0
Name=LOC100506217	0
Name=LINC01093	0
Name=RAB30-AS1	0
Name=LOC100506235	0
Name=LOC100506236	0
Name=NKX2-1-AS1	0
Name=LL22NC01-81G9.3	0
Name=KRBOX1	0
Name=LOC100506248	0
Name=LOC100506253	0
Name=LOC100506258	0
Name=LOC100506271	0
Name=LOC100506272	0
Name=LOC100506274	2
Name=KRBOX1-AS1	0
Name=LOC100506281	0
Name=LOC100506282	0
Name=LOC100506286	0
Name=LOC100506289	0
Name=ID2-AS1	0
Name=LOC100506302	0
Name=LINC00958	0
Name=HOTAIRM1	0
Name=LOC100506314	0
Name=LOC100506317	0
Name=LOC100506319	0
Name=LOC100506321	0
Name=SP2-AS1	0
Name=LINC01127	0
Name=LOC100506331	0
Name=LINC00649	0
Name=FAM212B-AS1	0
Name=LOC100506358	0
Name=OTUD6B-AS1	0
Name=LOC100506368	0
Name=LOC100506371	0
Name=LOC100506374	0
Name=TTLL10-AS1	0
Name=LINC01006	1
Name=LOC100506384	0
Name=LINC01426	0
Name=LOC100506388	0
Name=SLC16A1-AS1	0
Name=LOC100506393	0
Name=GAS6-AS2	0
Name=LOC100506403	1
Name=LOC100506405	0
Name=LOC100506406	0
Name=ELOVL2-AS1	0
Name=LOC100506411	0
Name=LINC00871	0
Name=DOCK4-AS1	0
Name=LINC01158	0
Name=LOC100506422	0
Name=CBR3-AS1	0
Name=LINC00648	0
Name=SPAG5-AS1	0
Name=ITPKB-IT1	0
Name=LOC100506444	0
Name=LOC100506446	0
Name=RASSF8-AS1	0
Name=LOC100506457	0
Name=SRD5A3-AS1	0
Name=LINC01234	0
Name=TMEM147-AS1	0
Name=LOC100506470	0
Name=LOC100506472	0
Name=LOC100506473	0
Name=LOC100506474	13
Name=EGFLAM-AS2	0
Name=LOC100506476	0
Name=LOC100506489	0
Name=DSCAM-AS1	0
Name=LIFR-AS1	0
Name=LOC100506497	0
Name=LOC100506498	0
Name=LOC100506499	0
Name=LOC100506504	0
Name=LOC100506514	0
Name=LINC01176	0
Name=LOC100506526	0
Name=LINC01007	0
Name=LOC100506530	0
Name=LOC100506532	0
Name=SPTY2D1-AS1	1
Name=LINC01082	0
Name=LOC100506548	0
Name=LOC100506551	0
Name=PVRL3-AS1	0
Name=LOC100506557	0
Name=LOC100506563	0
Name=THEGL	0
Name=LOC100506571	0
Name=LOC100506578	0
Name=C16orf95	0
Name=LOC100506585	0
Name=LOC100506596	0
